03-13 22:39:42.448   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅【STEP 1 成功】TCP Socket 创建成功
03-13 22:39:42.448   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [STEP 2] 开始 TCP 连接到 192.168.1.1:15740...
03-13 22:39:42.448   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [STEP 2] 调用 connectToHost...
03-13 22:39:42.449   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [connectToHost] 构建连接参数：IP=192.168.1.1, Port=15740
03-13 22:39:42.449   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [connectToHost] NetAddress: {"address":"192.168.1.1","port":15740}
03-13 22:39:42.449   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [connectToHost] TCPConnectOptions: {"address":{"address":"192.168.1.1","port":15740}}
03-13 22:39:42.449   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [connectToHost] 调用 tcpSocket.connect...
03-13 22:39:42.487   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅【connectToHost】TCP 连接成功
03-13 22:39:42.487   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅【STEP 2 成功】TCP 连接建立成功！状态：1
03-13 22:39:42.487   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [STEP 2 完成] 设置 connectionState = Connected
03-13 22:39:42.487   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 
                                                                                               [STEP 3] 等待相机准备就绪...
03-13 22:39:42.487   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [STEP 3] 开始休眠 200ms
03-13 22:39:42.689   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅【STEP 3 完成】相机已准备就绪，继续 STEP 4
03-13 22:39:42.689   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 
                                                                                               ==========================================
03-13 22:39:42.689   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [STEP 4] PTP/IP 握手：发送 Init_Command_Request...
03-13 22:39:42.689   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [STEP 4] 当前连接状态：2
03-13 22:39:42.689   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [STEP 4] TCP Socket 状态：正常
03-13 22:39:42.689   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [STEP 4] 调用 sendInitCommandRequest()
03-13 22:39:42.689   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitCommandRequest] ✅ 开始构造 Init_Command_Request 包（模拟智能设备）...
03-13 22:39:42.691   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitCommandRequest] 发送 Init_Command_Request 包，总长度：34 字节
03-13 22:39:42.691   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitCommandRequest] 开始发送数据...
03-13 22:39:42.692   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [writeData] 准备发送 34 字节
03-13 22:39:42.696   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅【writeData】数据发送成功
03-13 22:39:42.696   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitCommandRequest] ✅ 数据发送成功，等待 Init_Command_Ack...
03-13 22:39:42.696   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitCommandRequest] 开始读取响应...
03-13 22:39:42.696   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitCommandRequest] 第一步：读取包头（8字节）...
03-13 22:39:42.697   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [readBytes] 开始读取 8 字节，当前缓存 0 字节...
03-13 22:39:42.697   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [readBytes] 已订阅 message 事件，等待数据...
03-13 22:39:42.720   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [readBytes] ✅ 成功读取 8 字节，剩余缓存 48 字节
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitCommandRequest] 包头解析：length=56, type=2
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitCommandRequest] 第二步：读取包体（48字节）...
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [readBytes] ✅ 直接从缓存读取 48 字节，剩余缓存 0 字节
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitCommandRequest] ✅ 完整 Init_Command_Ack 包接收：56 字节
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅【sendInitCommandRequest】收到 Init_Command_Ack，握手成功！
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅ Nikon ZF 相机已接受连接
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 【sendInitCommandRequest】Connection Number(偏移8)=2
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 【sendInitCommandRequest】相机返回的 Connection Number: 2
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅【sendInitCommandRequest】握手完成，Connection Number=2
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 【sendInitCommandRequest】命令连接已稳定；OpenSession 将使用本地固定 PTP Session ID，事件连接将使用 Connection Number
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [STEP 4 返回] sendInitCommandRequest 结果：成功 ✅
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅【STEP 4 成功】PTP/IP 握手完成，相机已接受连接
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 
                                                                                               ✅【PtpConnectionManager】TCP 命令连接阶段完成
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [connect] 跳过初始事件连接，先保持命令连接稳定；待 OpenSession 成功后再尝试建立事件连接
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 
                                                                                               ✅【PtpConnectionManager】握手完成，准备打开 PTP 会话
03-13 22:39:42.721   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ==========================================
03-13 22:39:42.722   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpClient 【PtpClient】connect() 返回，结果：成功
03-13 22:39:42.722   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpClient ✅ 【PtpClient】TCP 连接成功：192.168.1.1:15740
03-13 22:39:42.722   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpClient 【PtpClient】步骤 2: 打开 PTP 会话...
03-13 22:39:42.722   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpClient 【PtpClient】准备调用 openSession(1)，握手 Connection Number=2...
03-13 22:39:42.722   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 【PtpConnectionManager】==========================================
03-13 22:39:42.722   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 【PtpConnectionManager】打开 PTP 会话 (ID=1)
03-13 22:39:42.722   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 【PtpConnectionManager】==========================================
03-13 22:39:42.722   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 【PtpConnectionManager】发送 OpenSession 命令 (0x1002)...
03-13 22:39:42.722   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [buildCommandPacket] op=0x1002, tid=1, dataPhase=3, totalLength=22
03-13 22:39:42.722   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [writeData] 准备发送 22 字节
03-13 22:39:42.724   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅【writeData】数据发送成功
03-13 22:39:42.724   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [readResponse] 开始读取响应...
03-13 22:39:42.724   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [readResponse] 读取 8 字节 PTP/IP 包头...
03-13 22:39:42.725   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [readBytes] 开始读取 8 字节，当前缓存 0 字节...
03-13 22:39:42.725   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [readBytes] 已订阅 message 事件，等待数据...
03-13 22:39:47.727   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  E     PtpConnectionManager [readBytes] ❌ 读取超时：期望8字节，当前缓存0字节
03-13 22:39:47.727   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  W     PtpConnectionManager ⚠️ 【PtpConnectionManager】首次 OpenSession 未收到响应，尝试先建立事件连接后重试：{}
03-13 22:39:47.727   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 【connectEventConnection】开始建立事件连接...
03-13 22:39:47.728   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [connectEventConnection] 连接到 192.168.1.1:15741
03-13 22:39:47.728   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [connectEventConnection] 等待 500ms 确保命令连接稳定...
03-13 22:39:48.265   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  W     PtpConnectionManager ⚠️【connectEventToHost】事件连接仍在建立中，等待 800ms 后继续：{"code":2301115,"message":"Operation in progress"}
03-13 22:39:49.067   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager ✅【connectEventConnection】事件连接建立成功
03-13 22:39:49.067   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitEventRequest] 发送 Init_Event_Request...
03-13 22:39:49.067   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [sendInitEventRequest] 发送 Init_Event_Request 包，长度：12 字节，Connection Number=2
03-13 22:39:49.067   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [writeDataToEventSocket] 准备发送 0 字节
03-13 22:39:49.069   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  E     PtpConnectionManager ❌【writeDataToEventSocket】写入数据错误：{"code":2301107,"message":"Socket not connected"}
03-13 22:39:49.069   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  W     PtpConnectionManager ⚠️【waitForEventSocketWritable】事件 Socket 尚未就绪（尝试 1/4），400ms 后重试：{"code":2301107,"message":"Socket not connected"}
03-13 22:39:49.470   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [writeDataToEventSocket] 准备发送 0 字节
03-13 22:39:49.471   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  E     PtpConnectionManager ❌【writeDataToEventSocket】写入数据错误：{"code":2301107,"message":"Socket not connected"}
03-13 22:39:49.471   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  W     PtpConnectionManager ⚠️【waitForEventSocketWritable】事件 Socket 尚未就绪（尝试 2/4），800ms 后重试：{"code":2301107,"message":"Socket not connected"}
03-13 22:39:50.273   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [writeDataToEventSocket] 准备发送 0 字节
03-13 22:39:50.274   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  E     PtpConnectionManager ❌【writeDataToEventSocket】写入数据错误：{"code":2301107,"message":"Socket not connected"}
03-13 22:39:50.275   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  W     PtpConnectionManager ⚠️【waitForEventSocketWritable】事件 Socket 尚未就绪（尝试 3/4），1200ms 后重试：{"code":2301107,"message":"Socket not connected"}
03-13 22:39:51.476   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager [writeDataToEventSocket] 准备发送 0 字节
03-13 22:39:51.478   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  E     PtpConnectionManager ❌【writeDataToEventSocket】写入数据错误：{"code":2301107,"message":"Socket not connected"}
03-13 22:39:51.478   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  W     PtpConnectionManager ⚠️【waitForEventSocketWritable】事件 Socket 尚未就绪（尝试 4/4），1600ms 后重试：{"code":2301107,"message":"Socket not connected"}
03-13 22:39:53.080   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  E     PtpConnectionManager ❌【sendInitEventRequest】事件 Socket 长时间不可写，放弃初始化
03-13 22:39:53.080   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  W     PtpConnectionManager ⚠️【connectEventConnection】事件连接已尝试建立，但 Init_Event_Request 未完成
03-13 22:39:53.080   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  W     PtpConnectionManager ⚠️ 【PtpConnectionManager】事件连接未真正就绪，停止本轮 OpenSession 重试；当前更像命令包语义或 NetworkKit 事件连接时序问题
03-13 22:39:53.080   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpClient 【PtpClient】openSession 返回，结果：失败
03-13 22:39:53.080   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  E     PtpClient ❌ 【PtpClient】PTP 会话打开失败
03-13 22:39:53.080   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 断开 PTP/IP 连接
03-13 22:39:53.087   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 连接已断开
03-13 22:39:53.087   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  E     CameraUtils ❌ 【PTP/IP】CameraUtils - 相机连接失败
03-13 22:39:53.087   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  E     PtpConnectionManager ❌【PTP/IP】相机连接失败
03-13 22:39:53.087   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  E     PtpConnectionManager ❌【PTP/IP】手动连接失败：连接失败：相机无响应
03-13 22:39:53.087   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     PtpConnectionManager 连接状态更新：未连接, 连接失败：相机无响应
03-13 22:39:53.087   55384-55384   A03D00/com.lin...otosend/JSAPP  com.lingyu.photosend  I     HomePage 收到连接状态更新：state=false, message=连接失败：相机无响应
